IOCOrder,BLFamilyLatin,BLFamilyEnglish,sci_name,common_name,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Pernis celebensis,Barred Honey-buzzard,80,20,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,B,Jennifer,0,0,0,0,50,50,0,0,Ref_2,1,Jessica,0,721.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Lophoictinia isura,Square-tailed Kite,20,60,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,50,50,0,0,0,Ref_2,1,Jessica,0,579.37,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Hamirostra melanosternon,Black-breasted Buzzard,10,50,20,0,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,1196,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Elanoides forficatus,American Swallow-tailed Kite,70,0,20,0,0,0,10,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,50,50,0,0,0,Ref_2,1,Jessica,0,416.24,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Macheiramphus alcinus,Bat Hawk,20,40,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,650,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gampsonyx swainsonii,Pearl Kite,10,0,90,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,92.9,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Elanus caeruleus,Black-winged Kite,20,60,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,259.76,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Elanus axillaris,Black-shouldered Kite,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,270.1,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Elanus leucurus,White-tailed Kite,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,0,0,0,20,0,Ref_2,1,Other,0,346,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Elanus scriptus,Letter-winged Kite,10,90,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,316,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Chelictinia riocourii,African Swallow-tailed Kite,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,110,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Rostrhamus sociabilis,Snail Kite,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,366.94,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Helicolestes hamatus,Slender-billed Kite,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,425.46,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Harpagus bidentatus,Double-toothed Kite,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,0,30,70,0,0,Ref_2,1,Jessica,0,215.25,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Harpagus diodon,Rufous-thighed Kite,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,B,Jennifer,0,0,0,0,70,0,30,0,Ref_2,1,Morgane; Walter,0,200,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Ictinia mississippiensis,Mississippi Kite,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,10,10,10,10,60,0,Ref_2,1,Morgane; Walter,0,276.03,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Ictinia plumbea,Plumbeous Kite,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,0,0,20,80,0,Ref_2,1,Morgane; Walter,0,249.9,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Milvus milvus,Red Kite,0,30,0,0,0,70,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1071.77,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Milvus migrans,Black Kite,0,10,10,10,0,70,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,20,60,0,0,0,20,0,Ref_2,1,Morgane; Walter,0,734.1,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliastur sphenurus,Whistling Kite,10,10,10,10,0,60,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,752.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliastur indus,Brahminy Kite,10,20,10,10,0,50,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,10,50,0,0,10,30,0,Ref_2,1,Morgane; Walter,0,529,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliaeetus leucogaster,White-bellied Sea-eagle,0,40,20,20,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,30,40,30,0,0,0,0,0,Ref_2,1,Morgane; Walter,0,2827.01,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliaeetus sanfordi,Sanford's Sea-eagle,0,10,0,40,0,50,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,50,30,0,0,20,0,0,Ref_2,1,Morgane; Walter,0,1980,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliaeetus vocifer,African Fish-eagle,0,20,10,50,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,40,50,10,0,0,0,0,0,Ref_2,1,Morgane; Walter,0,3400,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliaeetus vociferoides,Madagascar Fish-eagle,0,0,0,100,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,60,0,0,20,10,10,0,Ref_2,1,Morgane; Walter,0,3000,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliaeetus leucoryphus,Pallas's Fish-eagle,0,10,10,60,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,40,50,10,0,0,0,0,0,Ref_2,1,Morgane; Walter,0,2885.92,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliaeetus albicilla,White-tailed Eagle,0,30,0,40,0,30,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,50,20,0,20,0,10,0,Ref_2,1,Morgane; Walter,0,4729.27,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliaeetus leucocephalus,Bald Eagle,0,30,20,30,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,40,30,0,10,10,10,0,Ref_2,1,Morgane; Walter,0,4700.58,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Haliaeetus pelagicus,Steller's Sea-eagle,0,0,0,60,0,40,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,80,20,0,0,0,0,0,Ref_2,1,Morgane; Walter,0,7756.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Ichthyophaga humilis,Lesser Fish-eagle,0,0,0,100,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,40,60,0,0,0,0,0,0,Ref_2,1,Morgane; Walter,0,782,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Ichthyophaga ichthyaetus,Grey-headed Fish-eagle,0,0,0,90,10,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,40,60,0,0,0,0,0,0,Ref_2,1,Morgane; Walter,0,1590,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gypohierax angolensis,Palm-nut Vulture,10,0,10,10,0,0,60,0,0,10,FruiNect,Ref_2,A,Jennifer,0,20,20,0,30,30,0,0,Ref_2,1,Morgane; Walter,0,1600,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gypaetus barbatus,Lammergeier,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,5694.98,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Neophron percnopterus,Egyptian Vulture,10,20,0,10,0,60,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2082,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Necrosyrtes monachus,Hooded Vulture,20,0,0,0,0,80,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2043,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gyps africanus,White-backed Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,5432.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gyps bengalensis,White-rumped Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,4385,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gyps indicus,Indian Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,5515,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gyps rueppellii,Rueppell's Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,7399.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gyps himalayensis,Himalayan Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,9797.95,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gyps fulvus,Griffon Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,7435.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gyps coprotheres,Cape Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,8176.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aegypius monachus,Cinereous Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,9320.55,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Torgos tracheliotos,Lappet-faced Vulture,0,0,0,0,10,90,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,6969,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Trigonoceps occipitalis,White-headed Vulture,0,0,0,0,10,90,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,3016,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Sarcogyps calvus,Red-headed Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,4469.89,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circaetus gallicus,Short-toed Snake-eagle,0,10,90,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,0,20,0,20,0,Ref_2,1,Other,0,1699.12,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circaetus pectoralis,Black-chested Snake-eagle,10,20,60,10,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1500,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circaetus cinereus,Brown Snake-eagle,0,10,90,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,0,0,20,0,0,Ref_2,1,Jessica,0,2048,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circaetus fasciolatus,Southern Banded Snake-eagle,10,20,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,30,10,0,Ref_2,1,Jessica,0,1013.6,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circaetus cinerascens,Banded Snake-eagle,10,10,70,10,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,10,10,10,0,0,Ref_2,1,Jessica,0,1115,PrimScale,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Terathopius ecaudatus,Bateleur,10,50,10,10,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,0,0,20,0,Ref_2,1,Jessica,0,2200,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spilornis cheela,Crested Serpent-eagle,10,20,60,10,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,25,25,0,0,Ref_2,1,Jessica,0,597.74,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spilornis klossi,South Nicobar Serpent-eagle,10,20,60,10,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,25,25,0,0,Ref_2,1,Jessica,0,938.66,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spilornis kinabaluensis,Mountain Serpent-eagle,10,20,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,25,25,0,0,Ref_2,1,Jessica,0,938.66,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spilornis rufipectus,Sulawesi Serpent-eagle,10,20,60,10,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,938.66,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spilornis holospilus,Philippine Serpent-eagle,10,20,60,10,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,50,0,25,25,0,0,Ref_2,1,Jessica,0,705,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spilornis elgini,Andaman Serpent-eagle,0,50,50,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,895,PrimScale,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Dryotriorchis spectabilis,Congo Serpent-eagle,0,0,100,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,50,0,0,0,0,Ref_2,1,Jessica,0,697,PrimScale,1,MarceloR,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Eutriorchis astur,Madagascar Serpent-eagle,0,20,80,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,30,30,30,10,0,0,Ref_2,1,Other,0,1790,PrimScale,1,MarceloR,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus aeruginosus,Western Marsh-harrier,10,60,20,10,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,704.07,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus ranivorus,African Marsh-harrier,10,60,20,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,40,0,0,0,0,Ref_2,1,Other,0,507,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus spilonotus,Eastern Marsh-harrier,0,80,10,10,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,558.78,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus approximans,Swamp Harrier,10,50,20,10,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,746.19,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus maillardi,Reunion Harrier,10,50,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,40,0,0,0,0,Ref_2,1,Other,0,663.6,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus buffoni,Long-winged Harrier,0,50,50,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,507.4,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus assimilis,Spotted Harrier,0,70,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,558.58,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus maurus,Black Harrier,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Other,0,508.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus cyaneus,Northern Harrier,10,70,10,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,392.98,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus cinereus,Cinereous Harrier,10,60,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Other,0,399.67,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus macrourus,Pallid Harrier,20,70,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,384.36,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus melanoleucos,Pied Harrier,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,336.3,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus pygargus,Montagu's Harrier,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,310.75,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Polyboroides typus,African Harrier-hawk,20,40,20,0,0,0,20,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,30,30,30,0,0,Ref_2,1,Other,0,633.24,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Polyboroides radiatus,Madagascar Harrier-hawk,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,20,20,30,20,10,0,Ref_2,1,Other,0,570,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Kaupifalco monogrammicus,Lizard Buzzard,60,10,30,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,278.94,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Melierax metabates,Dark Chanting-goshawk,10,20,60,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,674.53,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Melierax poliopterus,Eastern Chanting-goshawk,10,10,80,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,10,10,0,0,0,Ref_2,1,Jessica,0,629.88,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Melierax canorus,Pale Chanting-goshawk,10,40,40,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,10,10,0,0,0,Ref_2,1,Jessica,0,663.32,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Melierax gabar,Gabar Goshawk,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,169.55,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter poliogaster,Gray-bellied Hawk,0,0,0,0,100,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,1369.41,PrimScale,1,MarceloR,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter trivirgatus,Crested Goshawk,20,60,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,265.04,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter griseiceps,Sulawesi Goshawk,20,40,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,10,10,0,0,0,Ref_2,1,Jessica,0,251.76,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter tachiro,African Goshawk,10,70,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Other,0,381,PrimScale,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter castanilius,Chestnut-flanked Sparrowhawk,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,50,0,0,0,Ref_2,1,Jessica,0,157.51,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter badius,Shikra,10,30,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,50,0,0,0,Ref_2,1,Jessica,0,131.15,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter butleri,Nicobar Sparrowhawk,10,0,90,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,332.94,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter brevipes,Levant Sparrowhawk,40,20,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,186.48,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter soloensis,Chinese Goshawk,10,20,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,164.77,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter francesiae,Frances's Sparrowhawk,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,30,30,30,10,0,0,Ref_2,1,Other,0,136.82,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter trinotatus,Spot-tailed Goshawk,20,10,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,0,20,0,0,0,Ref_2,1,Jessica,0,146,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter novaehollandiae,Grey Goshawk,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,30,20,0,0,Ref_2,1,Jessica,0,326.06,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter fasciatus,Brown Goshawk,20,40,30,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,30,20,0,0,Ref_2,1,Jessica,0,358.66,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter melanochlamys,Black-mantled Goshawk,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,30,30,30,10,0,Ref_2,1,Other,0,265,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter albogularis,Pied Goshawk,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,248.75,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter haplochrous,White-bellied Goshawk,30,20,50,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,0,20,10,0,0,Ref_2,1,Jessica,0,198.41,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter rufitorques,Fiji Goshawk,20,80,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,30,40,30,0,0,Ref_2,1,Other,0,209,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter henicogrammus,Moluccan Goshawk,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,332.94,GenAvg,0,,
