"","ID","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value","Title"
"3674",255,"1995",NA,"South Africa","Greater Kestrel","Falco rupicoloides","wild","y-BHC","organochlorine insecticides","blood","Delareyville",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"3.15",NA,NA,NA,NA,"ppb","wet","no","none","none","Africa",261,"Levels of organochlorine pesticides in raptors from the North-West Province, South Africa"
"3675",255,"1995",NA,"South Africa","Greater Kestrel","Falco rupicoloides","wild","y-BHC","organochlorine insecticides","blood","Delareyville",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"1.25",NA,NA,NA,NA,"ppb","wet","no","none","none","Africa",261,"Levels of organochlorine pesticides in raptors from the North-West Province, South Africa"
"3676",255,"1995",NA,"South Africa","Greater Kestrel","Falco rupicoloides","wild","y-BHC","organochlorine insecticides","blood","Delareyville",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"4.2",NA,NA,NA,NA,"ppb","wet","no","none","none","Africa",261,"Levels of organochlorine pesticides in raptors from the North-West Province, South Africa"
"3677",255,"1995",NA,"South Africa","Greater Kestrel","Falco rupicoloides","wild","y-BHC","organochlorine insecticides","blood","Delareyville",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"5.88",NA,NA,NA,NA,"ppb","wet","no","none","none","Africa",261,"Levels of organochlorine pesticides in raptors from the North-West Province, South Africa"
"3678",255,"1995",NA,"South Africa","Greater Kestrel","Falco rupicoloides","wild","y-BHC","organochlorine insecticides","blood","Delareyville",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"7.96",NA,NA,NA,NA,"ppb","wet","no","none","none","Africa",261,"Levels of organochlorine pesticides in raptors from the North-West Province, South Africa"
"3679",255,"1995",NA,"South Africa","Greater Kestrel","Falco rupicoloides","wild","y-BHC","organochlorine insecticides","blood","Brei",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"12.01",NA,NA,NA,NA,"ppb","wet","no","none","none","Africa",261,"Levels of organochlorine pesticides in raptors from the North-West Province, South Africa"
"3680",255,"1995",NA,"South Africa","Pale Chanting-Goshawk","Melierax canorus","wild","y-BHC","organochlorine insecticides","blood","Molopo",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"3.49",NA,NA,NA,NA,"ppb","wet","no","none","none","Africa",663.32,"Levels of organochlorine pesticides in raptors from the North-West Province, South Africa"
"3681",255,"1995",NA,"South Africa","Lanner Falcon","Falco biarmicus","wild","y-BHC","organochlorine insecticides","blood","Jagersfontein",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"15.73",NA,NA,NA,NA,"ppb","wet","no","none","none","Africa",606.09,"Levels of organochlorine pesticides in raptors from the North-West Province, South Africa"
"3682",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Ca","heavy metals","blood plasma",NA,7,NA,NA,"adult","unknown/mixed","arithmetic mean","105",NA,"6.6","95","112","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3683",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Cu","heavy metals","blood plasma",NA,7,NA,NA,"adult","unknown/mixed","arithmetic mean","0.39900000000000002",NA,"0.073","0.29399999999999998","0.48799999999999999","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3684",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Fe","heavy metals","blood plasma",NA,7,NA,NA,"adult","unknown/mixed","arithmetic mean","16.8",NA,"3.26","12.8","22.5","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3685",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Mg","heavy metals","blood plasma",NA,7,NA,NA,"adult","unknown/mixed","arithmetic mean","54.8",NA,"3.25","50.9","60.3","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3686",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","P","heavy metals","blood plasma",NA,7,NA,NA,"adult","unknown/mixed","arithmetic mean","260",NA,"26.2","235","307","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3687",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","K","heavy metals","blood plasma",NA,7,NA,NA,"adult","unknown/mixed","arithmetic mean","1082",NA,"278","798","1610","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3688",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Na","heavy metals","blood plasma",NA,7,NA,NA,"adult","unknown/mixed","arithmetic mean","3695",NA,"218","3290","3870","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3689",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Zn","heavy metals","blood plasma",NA,7,NA,NA,"adult","unknown/mixed","arithmetic mean","1.8",NA,"0.417","1.29","2.2999999999999998","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3690",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","As","heavy metals","blood",NA,8,NA,NA,"adult","unknown/mixed","arithmetic mean","ND","0.05",NA,NA,NA,"ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3691",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Cd","heavy metals","blood",NA,8,NA,NA,"adult","unknown/mixed","arithmetic mean","ND","0.05",NA,NA,NA,"ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3692",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Pb","heavy metals","blood",NA,8,NA,NA,"adult","unknown/mixed","arithmetic mean","ND","0.05",NA,NA,NA,"ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3693",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Se","heavy metals","blood",NA,5,NA,NA,"adult","unknown/mixed","arithmetic mean","0.65","0.05","0.047","0.59","0.71","ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3694",262,"2007",NA,"United States of America","Northern Goshawk","Accipiter gentilis","wild","Tl","heavy metals","blood",NA,8,NA,NA,"adult","unknown/mixed","arithmetic mean","ND","0.05",NA,NA,NA,"ppm","wet","yes","serum biochemistry","Physiological","N. America",866.04,"Serum biochemistry values, plasma mineral levels, and whole blood heavy metal measurements in wild northern goshawks (Accipiter gentilis)"
"3695",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Reference",3,NA,NA,"nestling","unknown/mixed","geometric mean","14","<0.1 ng/g",NA,"7.9","25.9","ng/mL","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3696",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Upper KRSS",6,NA,NA,"nestling","unknown/mixed","geometric mean","46","<0.1 ng/g",NA,"25.2","80.400000000000006","ng/mL","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3697",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Lower KRSS",2,NA,NA,"nestling","unknown/mixed","geometric mean","68","<0.1 ng/g",NA,"31.1","147","ng/mL","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3698",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Reference",5,NA,NA,"egg(s)","unknown/mixed","geometric mean","258","<0.1 ng/g",NA,"165","474","ng/g","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3699",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Upper KRSS",5,NA,NA,"egg(s)","unknown/mixed","geometric mean","1441","<0.1 ng/g",NA,"530","4408","ng/g","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3700",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Lower KRSS",7,NA,NA,"egg(s)","unknown/mixed","geometric mean","7897","<0.1 ng/g",NA,"1305","39722","ng/g","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3701",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of DDT","organochlorine insecticides","blood plasma","Reference",3,NA,NA,"nestling","unknown/mixed","geometric mean","47","<0.1 ng/g",NA,"14","168","ng/mL","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3702",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of DDT","organochlorine insecticides","blood plasma","Upper KRSS",6,NA,NA,"nestling","unknown/mixed","geometric mean","107","<0.1 ng/g",NA,"60","169","ng/mL","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3703",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of DDT","organochlorine insecticides","blood plasma","Lower KRSS",2,NA,NA,"nestling","unknown/mixed","geometric mean","94","<0.1 ng/g",NA,"59","152","ng/mL","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3704",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of DDT","organochlorine insecticides","egg(s)","Reference",5,NA,NA,"egg(s)","unknown/mixed","geometric mean","314","<0.1 ng/g",NA,"246","417","ng/g","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3705",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of DDT","organochlorine insecticides","egg(s)","Upper KRSS",5,NA,NA,"egg(s)","unknown/mixed","geometric mean","1269","<0.1 ng/g",NA,"306","4987","ng/g","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3706",264,"2000","2004","United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of DDT","organochlorine insecticides","egg(s)","Lower KRSS",7,NA,NA,"egg(s)","unknown/mixed","geometric mean","1305","<0.1 ng/g",NA,"618","2013","ng/g","wet","yes","egg shell thickness","Fecundity","N. America",1575.7,"Risk assessment of great horned owls (Bubo virginianus) exposed to polychlorinated biphenyls and DDT along the Kalamazoo River, Michigan, USA"
"3707",265,"2002",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Lower Kalamazoo River Superfund Site",1,1,1,"nestling","unknown/mixed",NA,"147","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3708",265,"2002",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Upper Kalamazoo River Superfund Site",1,1,1,"nestling","unknown/mixed",NA,"80.400000000000006","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3709",265,"2000",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Upper Kalamazoo River Superfund Site",1,1,1,"nestling","unknown/mixed",NA,"60.2","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3710",265,"2001",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Upper Kalamazoo River Superfund Site",1,1,1,"nestling","unknown/mixed",NA,"43.7","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3711",265,"2003",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Upper Kalamazoo River Superfund Site",1,1,1,"nestling","unknown/mixed",NA,"31.3","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3712",265,"2003",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Lower Kalamazoo River Superfund Site",1,1,1,"nestling","unknown/mixed",NA,"31","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3713",265,"2003",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Reference",1,1,1,"nestling","unknown/mixed",NA,"25.9","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3714",265,"2001",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Upper Kalamazoo River Superfund Site",1,1,1,"nestling","unknown/mixed",NA,"24.1","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3715",265,"2002",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","blood plasma","Reference",1,1,1,"nestling","unknown/mixed",NA,"14","5",NA,NA,NA,"ng/ml","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3716",265,"2000",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Lower Kalamazoo River Superfund Site",1,1,1,"egg(s)","unknown/mixed",NA,"12.2","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3717",265,"2001",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Lower Kalamazoo River Superfund Site",1,1,1,"egg(s)","unknown/mixed",NA,"19.8","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3718",265,"2002",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Lower Kalamazoo River Superfund Site",1,1,1,"egg(s)","unknown/mixed",NA,"25.7","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3719",265,"2004",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Lower Kalamazoo River Superfund Site",1,1,1,"egg(s)","unknown/mixed",NA,"2.09","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3720",265,"2003",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Upper Kalamazoo River Superfund Site",1,1,1,"egg(s)","unknown/mixed",NA,"1.61","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3721",265,"2002",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Upper Kalamazoo River Superfund Site",1,1,1,"egg(s)","unknown/mixed",NA,"2.74","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3722",265,"2003",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Upper Kalamazoo River Superfund Site",1,1,1,"egg(s)","unknown/mixed",NA,"0.61","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3723",265,"2004",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Lower Kalamazoo River Superfund Site",1,1,1,"egg(s)","unknown/mixed",NA,"2.78","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3724",265,"2001",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Reference",1,1,1,"egg(s)","unknown/mixed",NA,"0.31","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3725",265,"2002",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Reference",1,1,1,"egg(s)","unknown/mixed",NA,"0.17","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3726",265,"2003",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Reference",1,1,1,"egg(s)","unknown/mixed",NA,"0.22","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3727",265,"2002",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","Sum of PCBs","PCBs","egg(s)","Reference",1,1,1,"egg(s)","unknown/mixed",NA,"0.21","5.0000000000000001E-3",NA,NA,NA,"ug/g","wet","no","none","none","N. America",1575.7,"Plasma to egg conversion factor for evaluating polychlorinated biphenyl and DDT exposures in great horned owls and bald eagles"
"3728",266,"1971",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Palm Beach, Florida",1,NA,NA,"adult","female",NA,"11","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3729",266,"1971",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Palm Beach, Florida",1,NA,NA,"adult","female",NA,"9.8000000000000007","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3730",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3731",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3732",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.2000000000000002","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3733",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.7","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3734",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.8","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3735",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.8","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3736",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3737",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.38","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3738",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.7","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3739",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.71","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3740",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"3.3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3741",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.6","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3742",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3743",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"3.5","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3744",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"9.3000000000000007","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3745",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.18","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3746",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3747",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.22","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3748",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1.7","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
