ID,Title,study period,country,Species (English name),Species (scientific name),subject type,toxicant specific,toxicant group,sample type,group,sample size,no. exposed,"OR if given, proportion exposed",Age Class,Sex,concentration level estimate type,concentration (ND for non-detects),Detection limit (if reported),SD of concentration,minimum,maximum,unit of measure,wet/dry weight?,sublethal effects assessed?,sublethal specific,sublethal type,Notes,,
226,#N/A,2008-2009,Pakistan,Laggar Falcon,Falco jugger,wild,As,heavy metals,feathers - body,NA,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,39.34,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Red-necked Falcon,Falco chicquera,wild,Cd,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,1.07,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Red Headed Merlin and scientific name of Falco chicquera (Red-headed Merlin appears to be another name for the Red-necked Falcon),,
226,#N/A,2008-2009,Pakistan,Red-necked Falcon,Falco chicquera,wild,Zn,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,125.7,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Red Headed Merlin and scientific name of Falco chicquera (Red-headed Merlin appears to be another name for the Red-necked Falcon),,
226,#N/A,2008-2009,Pakistan,Red-necked Falcon,Falco chicquera,wild,Ni,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,117.5,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Red Headed Merlin and scientific name of Falco chicquera (Red-headed Merlin appears to be another name for the Red-necked Falcon),,
226,#N/A,2008-2009,Pakistan,Red-necked Falcon,Falco chicquera,wild,Pb,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,18.69,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Red Headed Merlin and scientific name of Falco chicquera (Red-headed Merlin appears to be another name for the Red-necked Falcon),,
226,#N/A,2008-2009,Pakistan,Red-necked Falcon,Falco chicquera,wild,Cu,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,22.22,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Red Headed Merlin and scientific name of Falco chicquera (Red-headed Merlin appears to be another name for the Red-necked Falcon),,
226,#N/A,2008-2009,Pakistan,Red-necked Falcon,Falco chicquera,wild,As,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,18,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Red Headed Merlin and scientific name of Falco chicquera (Red-headed Merlin appears to be another name for the Red-necked Falcon),,
226,#N/A,2008-2009,Pakistan,Short-eared Owl,Asio flammeus,wild,Cd,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,1.7,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Short-eared Owl,Asio flammeus,wild,Zn,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,126.3,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Short-eared Owl,Asio flammeus,wild,Ni,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,95.75,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Short-eared Owl,Asio flammeus,wild,Pb,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,12,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Short-eared Owl,Asio flammeus,wild,Cu,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,8.75,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Short-eared Owl,Asio flammeus,wild,As,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4.81,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Spotted Owlet,Athene brama,wild,Cd,heavy metals,feathers - body,NA,4,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,1.28,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Spotted Owlet,Athene brama,wild,Zn,heavy metals,feathers - body,NA,4,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,90.74,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Spotted Owlet,Athene brama,wild,Ni,heavy metals,feathers - body,NA,4,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,68.44,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Spotted Owlet,Athene brama,wild,Pb,heavy metals,feathers - body,NA,4,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,6.08,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Spotted Owlet,Athene brama,wild,Cu,heavy metals,feathers - body,NA,4,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,7.61,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Spotted Owlet,Athene brama,wild,As,heavy metals,feathers - body,NA,4,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,6.44,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Eurasian Eagle-owl,Bubo bubo,wild,Cd,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.07,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Eurasian Eagle-owl,Bubo bubo,wild,Ni,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4.01,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Eurasian Eagle-owl,Bubo bubo,wild,Pb,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,17.9,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Eurasian Eagle-owl,Bubo bubo,wild,Cu,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,3.38,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Eurasian Eagle-owl,Bubo bubo,wild,As,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,1.06,NA,NA,NA,NA,ug/g,NA,no,none,none,,,
226,#N/A,2008-2009,Pakistan,Asian Barred Owlet,Glaucidium cuculoides,wild,Cd,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.86,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Himalyan Barred Owlet and scientific name of Glaucidium cuculoides,,
226,#N/A,2008-2009,Pakistan,Asian Barred Owlet,Glaucidium cuculoides,wild,Zn,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,56.64,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Himalyan Barred Owlet and scientific name of Glaucidium cuculoides,,
226,#N/A,2008-2009,Pakistan,Asian Barred Owlet,Glaucidium cuculoides,wild,Ni,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,68.22,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Himalyan Barred Owlet and scientific name of Glaucidium cuculoides,,
226,#N/A,2008-2009,Pakistan,Asian Barred Owlet,Glaucidium cuculoides,wild,Pb,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,8.57,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Himalyan Barred Owlet and scientific name of Glaucidium cuculoides,,
226,#N/A,2008-2009,Pakistan,Asian Barred Owlet,Glaucidium cuculoides,wild,Cu,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4.11,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Himalyan Barred Owlet and scientific name of Glaucidium cuculoides,,
226,#N/A,2008-2009,Pakistan,Asian Barred Owlet,Glaucidium cuculoides,wild,As,heavy metals,feathers - body,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4.68,NA,NA,NA,NA,ug/g,NA,no,none,none,Paper uses the common name of Himalyan Barred Owlet and scientific name of Glaucidium cuculoides,,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Sum of PCBs,PCB,blood plasma,Andalusia,31,NA,NA,nestling,unknown/mixed,geometric mean,0.58,<0.01,NA,NA,21.45,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Sum of PCBs,PCB,blood plasma,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,6.59,<0.01,NA,NA,17.51,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Sum of PCBs,PCB,blood plasma,Catalonia,71,NA,NA,nestling,unknown/mixed,geometric mean,17.67,<0.01,NA,NA,425.49,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Sum of PCBs,PCB,blood plasma,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,54.06,<0.01,NA,NA,187.84,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDE",organochlorine insecticides,blood plasma,Andalusia,31,NA,NA,nestling,unknown/mixed,geometric mean,0.03,<0.01,NA,NA,8.65,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDE",organochlorine insecticides,blood plasma,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,0.06,<0.01,NA,NA,7.79,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDE",organochlorine insecticides,blood plasma,Catalonia,71,NA,NA,nestling,unknown/mixed,geometric mean,0.1,<0.01,NA,NA,174.73,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDE",organochlorine insecticides,blood plasma,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,0.02,<0.01,NA,NA,68.97,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDD",organochlorine insecticides,blood plasma,Andalusia,31,NA,NA,nestling,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDD",organochlorine insecticides,blood plasma,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDD",organochlorine insecticides,blood plasma,Catalonia,71,NA,NA,nestling,unknown/mixed,geometric mean,0.01,<0.01,NA,NA,6.98,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDD",organochlorine insecticides,blood plasma,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"o,p?-DDT",organochlorine insecticides,blood plasma,Andalusia,31,NA,NA,nestling,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"o,p?-DDT",organochlorine insecticides,blood plasma,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"o,p?-DDT",organochlorine insecticides,blood plasma,Catalonia,71,NA,NA,nestling,unknown/mixed,geometric mean,0.01,<0.01,NA,NA,2.37,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"o,p?-DDT",organochlorine insecticides,blood plasma,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDT",organochlorine insecticides,blood plasma,Andalusia,31,NA,NA,nestling,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDT",organochlorine insecticides,blood plasma,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDT",organochlorine insecticides,blood plasma,Catalonia,71,NA,NA,nestling,unknown/mixed,geometric mean,0.01,<0.01,NA,NA,2.91,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,"p,p?-DDT",organochlorine insecticides,blood plasma,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,<0.01,<0.01,NA,NA,<0.01,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Sum of DDT,organochlorine insecticides,blood plasma,Andalusia,31,NA,NA,nestling,unknown/mixed,geometric mean,0.03,<0.01,NA,NA,8.65,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Sum of DDT,organochlorine insecticides,blood plasma,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,0.06,<0.01,NA,NA,7.79,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Sum of DDT,organochlorine insecticides,blood plasma,Catalonia,71,NA,NA,nestling,unknown/mixed,geometric mean,0.14,<0.01,NA,NA,177.11,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Sum of DDT,organochlorine insecticides,blood plasma,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,0.02,<0.01,NA,NA,68.97,ng/ml,NA,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,As,heavy metals,blood,Andalusia,30,NA,NA,nestling,unknown/mixed,geometric mean,0.051,<0.072,NA,NA,2.326,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,As,heavy metals,blood,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,0.048,<0.072,NA,NA,0.222,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,As,heavy metals,blood,Catalonia,75,NA,NA,nestling,unknown/mixed,geometric mean,0.101,<0.072,NA,NA,1.117,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,As,heavy metals,blood,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,0.103,<0.072,NA,NA,0.348,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Hg,heavy metals,blood,Andalusia,30,NA,NA,nestling,unknown/mixed,geometric mean,0.043,<0.052,NA,NA,0.376,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Hg,heavy metals,blood,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,0.05,<0.052,NA,NA,0.346,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Hg,heavy metals,blood,Catalonia,75,NA,NA,nestling,unknown/mixed,geometric mean,0.047,<0.052,NA,NA,0.716,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Hg,heavy metals,blood,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,0.043,<0.052,NA,NA,0.093,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Pb,heavy metals,blood,Andalusia,30,NA,NA,nestling,unknown/mixed,geometric mean,0.137,<0.030,NA,NA,0.452,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Pb,heavy metals,blood,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,0.093,<0.030,NA,NA,0.695,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Pb,heavy metals,blood,Catalonia,75,NA,NA,nestling,unknown/mixed,geometric mean,0.06,<0.030,NA,NA,0.9,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Pb,heavy metals,blood,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,0.098,<0.030,NA,NA,0.527,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Zn,heavy metals,blood,Andalusia,30,NA,NA,nestling,unknown/mixed,geometric mean,39.48,<0.006 mg/g,NA,NA,55.75,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Zn,heavy metals,blood,Castile and Leon,11,NA,NA,nestling,unknown/mixed,geometric mean,37.83,<0.006 mg/g,NA,NA,43.52,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Zn,heavy metals,blood,Catalonia,75,NA,NA,nestling,unknown/mixed,geometric mean,31.67,<0.006 mg/g,NA,NA,39.82,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,
229,#N/A,2010-2011,Spain,Bonelli's Eagle,Aquila fasciatus,wild,Zn,heavy metals,blood,Catalonia,7,NA,NA,adult,unknown/mixed,geometric mean,23.3,<0.006 mg/g,NA,NA,25.38,ug/g,dry,yes,body condition,Morphology,"Paper uses the scientific name Aquila fasciata; Other sublethal effects include plasma biochemistry, vitamins and carotenoids, and oxidative stress biomarkers",,TEQs were also quantified in the paper but not entered as data.
230,#N/A,1986-2007,United States of America,Peregrine Falcon,Falco peregrinus,wild,Sum of all PBDEs,flame retardants,egg(s),NA,52,NA,NA,egg,unknown/mixed,geometric mean,3.72,NA,NA,0.08,53.1,ug/g,lipid weight,no,none,none,,,
230,#N/A,1986-2007,United States of America,Peregrine Falcon,Falco peregrinus,wild,Sum of all PBDEs,flame retardants,not specified,NA,7,NA,NA,nestling,unknown/mixed,geometric mean,21.6,NA,NA,4.08,94.4,ug/g,lipid weight,no,none,none,,,
230,#N/A,1986-2007,United States of America,Peregrine Falcon,Falco peregrinus,wild,Sum of PCBs,PCB,egg(s),NA,52,NA,NA,egg,unknown/mixed,geometric mean,49.6,NA,NA,2.29,286,ug/g,lipid weight,no,none,none,,,
230,#N/A,1986-2007,United States of America,Peregrine Falcon,Falco peregrinus,wild,Sum of PCBs,PCB,not specified,NA,7,NA,NA,nestling,unknown/mixed,geometric mean,152,NA,NA,71.1,453,ug/g,lipid weight,no,none,none,,,
154,#N/A,1986-1995,Norway,Tawny Owl,Strix aluco,wild,PCB,PCB,egg(s),,60,,,egg(s),unknown/mixed,arithmetic mean,4.07,,,0.38,38.88,?g/g,lipid weight,no,none,none,,,
154,#N/A,1986-1995,Norway,Tawny Owl,Strix aluco,wild,"p,p?-DDE",organochlorine insecticides,egg(s),,60,,,egg(s),unknown/mixed,arithmetic mean,3.63,,,0.38,43.29,?g/g,lipid weight,no,none,none,,,
154,#N/A,1986-1995,Norway,Tawny Owl,Strix aluco,wild,"PBDE (polybrominated
diphenylether)",flame retardants,egg(s),,60,,,egg(s),unknown/mixed,arithmetic mean,0.25,,,0.01,5.27,?g/g,lipid weight,no,none,none,,,
154,#N/A,2001-2009,Norway,Tawny Owl,Strix aluco,wild,PCB,PCB,egg(s),,71,,,egg(s),unknown/mixed,arithmetic mean,1.09,,,0.09,4.19,?g/g,lipid weight,no,none,none,,,
154,#N/A,2001-2009,Norway,Tawny Owl,Strix aluco,wild,"p,p?-DDE",organochlorine insecticides,egg(s),,71,,,egg(s),unknown/mixed,arithmetic mean,1.58,,,0.65,10.52,?g/g,lipid weight,no,none,none,,,
154,#N/A,2001-2009,Norway,Tawny Owl,Strix aluco,wild,"PBDE (polybrominated
diphenylether)",flame retardants,egg(s),,71,,,egg(s),unknown/mixed,arithmetic mean,0.08,,,ND,0.54,?g/g,lipid weight,no,none,none,,,
155,#N/A,unknown,Spain,Griffon Vulture,Gyps fulvus,wild,Pb,heavy metals,feathers - rachis only (primaries),,20,1,,unknown/mixed,unknown/mixed,geometric mean,0.191,0.127,,>LOD,3.065,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Cinereous Vulture,Aegypius monachus,wild,Pb,heavy metals,feathers - rachis only (primaries),,3,0,,unknown/mixed,unknown/mixed,geometric mean,0.09,0.127,,>LOD,0.181,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Black Kite,Milvus migrans,wild,Pb,heavy metals,feathers - rachis only (primaries),,9,0,,unknown/mixed,unknown/mixed,geometric mean,0.095,0.127,,>LOD,0.39,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Red Kite,Milvus milvus,wild,Pb,heavy metals,feathers - rachis only (primaries),,10,0,,unknown/mixed,unknown/mixed,geometric mean,<LOD,0.127,,>LOD,>LOD,?g/g,dry,no,none,none,,,
