"","ID","Title","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","concentration","spcode","ctcode","Continent"
"2134",190,"Contaminants in the southern t","2011",NA,"Argentina","Black Vulture","Coragyps atratus","wild","Sum of DDT","organochlorine insecticides","feathers - flight (molted)",NA,25,NA,NA,"unknown",NA,"not specified",NA,"1.35","ND","5.17","μg/kg","wet","no",NA,NA,0.88,14,1,"S. America"
"2135",190,"Contaminants in the southern t","2011",NA,"Argentina","Southern Caracara","Polyborus plancus","wild","Sum of Drines","organochlorine insecticides","feathers - flight (molted)",NA,21,NA,NA,"unknown",NA,"not specified",NA,"0.87","7.0000000000000007E-2","4.1399999999999997","μg/kg","wet","no",NA,NA,0.59,75,1,"S. America"
"2136",190,"Contaminants in the southern t","2011",NA,"Argentina","Turkey Vulture","Cathartes aura","wild","Sum of Drines","organochlorine insecticides","feathers - flight (molted)",NA,45,NA,NA,"unknown",NA,"not specified",NA,"1.52","0.84","8.89","μg/kg","wet","no",NA,NA,1.42,83,1,"S. America"
"2137",190,"Contaminants in the southern t","2011",NA,"Argentina","Black Vulture","Coragyps atratus","wild","Sum of Drines","organochlorine insecticides","feathers - flight (molted)",NA,25,NA,NA,"unknown",NA,"not specified",NA," 1.74","ND","6.01","μg/kg","wet","no",NA,NA,1.8,14,1,"S. America"
"2138",190,"Contaminants in the southern t","2011",NA,"Argentina","Southern Caracara","Polyborus plancus","wild","Sum of Endosulfan","organochlorine insecticides","feathers - flight (molted)",NA,21,NA,NA,"unknown",NA,"not specified",NA,"0.23","ND","1.04","μg/kg","wet","no",NA,NA,0.19,75,1,"S. America"
"2139",190,"Contaminants in the southern t","2011",NA,"Argentina","Turkey Vulture","Cathartes aura","wild","Sum of Endosulfan","organochlorine insecticides","feathers - flight (molted)",NA,45,NA,NA,"unknown",NA,"not specified",NA,"0.21","ND","0.8","μg/kg","wet","no",NA,NA,0.29,83,1,"S. America"
"2140",190,"Contaminants in the southern t","2011",NA,"Argentina","Black Vulture","Coragyps atratus","wild","Sum of Endosulfan","organochlorine insecticides","feathers - flight (molted)",NA,25,NA,NA,"unknown",NA,"not specified",NA,"2.79","ND","10.7","μg/kg","wet","no",NA,NA,2.66,14,1,"S. America"
"2141",190,"Contaminants in the southern t","2011",NA,"Argentina","Southern Caracara","Polyborus plancus","wild","Sum of Heptachlor","organochlorine insecticides","feathers - flight (molted)",NA,21,NA,NA,"unknown",NA,"not specified",NA,"0.99","0.11","4.78","μg/kg","wet","no",NA,NA,0.65,75,1,"S. America"
"2142",190,"Contaminants in the southern t","2011",NA,"Argentina","Turkey Vulture","Cathartes aura","wild","Sum of Heptachlor","organochlorine insecticides","feathers - flight (molted)",NA,45,NA,NA,"unknown",NA,"not specified",NA,"3.53","ND","18.2","μg/kg","wet","no",NA,NA,3.13,83,1,"S. America"
"2143",190,"Contaminants in the southern t","2011",NA,"Argentina","Black Vulture","Coragyps atratus","wild","Sum of Heptachlor","organochlorine insecticides","feathers - flight (molted)",NA,25,NA,NA,"unknown",NA,"not specified",NA,"0.35","ND","1.46","μg/kg","wet","no",NA,NA,0.31,14,1,"S. America"
"2144",190,"Contaminants in the southern t","2011",NA,"Argentina","Southern Caracara","Polyborus plancus","wild","Sum of organochlorines","organochlorine insecticides","feathers - flight (molted)",NA,21,NA,NA,"unknown",NA,"not specified",NA,"4.3899999999999997","0.56999999999999995","21.72","μg/kg","wet","no",NA,NA,3.11,75,1,"S. America"
"2145",190,"Contaminants in the southern t","2011",NA,"Argentina","Turkey Vulture","Cathartes aura","wild","Sum of organochlorines","organochlorine insecticides","feathers - flight (molted)",NA,45,NA,NA,"unknown",NA,"not specified",NA,"5.83","0.88","26.5","μg/kg","wet","no",NA,NA,7.38,83,1,"S. America"
"2146",190,"Contaminants in the southern t","2011",NA,"Argentina","Black Vulture","Coragyps atratus","wild","Sum of organochlorines","organochlorine insecticides","feathers - flight (molted)",NA,25,NA,NA,"unknown",NA,"not specified",NA,"6.45","0.35","25.9","μg/kg","wet","no",NA,NA,7.74,14,1,"S. America"
"2147",191,"Cadmium in feathers of adults","1999","2000","Spain","Booted Eagle","Hieraaetus pennatus","wild","Cadmium","heavy metals","feathers - flight (molted)",NA,30,NA,NA,"adult","female","not specified",NA,"8.5399999999999991","5.79","38.200000000000003","μg/kg","wet","no",NA,NA,18,16,23,"Europe"
"2148",191,"Cadmium in feathers of adults","1999","2000","Spain","Common Buzzard","Buteo buteo","wild","Cadmium","heavy metals","feathers - flight (molted)",NA,9,NA,NA,"adult","female","not specified",NA,"14.7","4.2699999999999996","58.5","μg/kg","wet","no",NA,NA,28.1,23,23,"Europe"
"2149",191,"Cadmium in feathers of adults","1999","2000","Spain","Northern Goshawk","Accipiter gentilis","wild","Cadmium","heavy metals","feathers - flight (molted)",NA,5,NA,NA,"adult","female","not specified",NA,"7.22","7.52","26.5","μg/kg","wet","no",NA,NA,18,56,23,"Europe"
"2150",191,"Cadmium in feathers of adults","1999","2000","Spain","Booted Eagle","Hieraaetus pennatus","wild","Cadmium","heavy metals","blood",NA,37,NA,NA,"nestling","unknown/mixed","not specified",NA,"0.3","ND","1.29","μg/dl","wet","no",NA,NA,0.3,16,23,"Europe"
"2151",191,"Cadmium in feathers of adults","1999","2000","Spain","Common Buzzard","Buteo buteo","wild","Cadmium","heavy metals","blood",NA,7,NA,NA,"nestling","unknown/mixed","not specified",NA,"7.0000000000000007E-2","ND","0.27","μg/dl","wet","no",NA,NA,0.16,23,23,"Europe"
"2152",191,"Cadmium in feathers of adults","1999","2000","Spain","Northern Goshawk","Accipiter gentilis","wild","Cadmium","heavy metals","blood",NA,5,NA,NA,"nestling","unknown/mixed","not specified",NA,"0.79","ND","1.5","μg/dl","wet","no",NA,NA,0.58,56,23,"Europe"
"2153",192,"Lead in feathers and delta-ami","1999","2000","Spain","Booted Eagle","Hieraaetus pennatus","wild","Pb","heavy metals","feathers - flight (molted)",NA,30,NA,NA,"adult","female","not specified",NA," 0.31","0.35","1.66","μg/kg","wet","no",NA,NA,NA,16,23,"Europe"
"2154",192,"Lead in feathers and delta-ami","1999","2000","Spain","Common Buzzard","Buteo buteo","wild","Pb","heavy metals","feathers - flight (molted)",NA,9,NA,NA,"adult","female","not specified",NA," 0.20","0.74","1.43","μg/kg","wet","no",NA,NA,NA,23,23,"Europe"
"2155",192,"Lead in feathers and delta-ami","1999","2000","Spain","Northern Goshawk","Accipiter gentilis","wild","Pb","heavy metals","feathers - flight (molted)",NA,9,NA,NA,"adult","female","not specified",NA," 0.29","0.59","1.27","μg/kg","wet","no",NA,NA,NA,56,23,"Europe"
"2156",192,"Lead in feathers and delta-ami","1999","2000","Spain","Booted Eagle","Hieraaetus pennatus","wild","Pb","heavy metals","blood",NA,27,NA,NA,"nestling","unknown/mixed","not specified",NA," 1.98","1.1000000000000001","10.57","μg/dl","wet","no",NA,NA,NA,16,23,"Europe"
"2157",192,"Lead in feathers and delta-ami","1999","2000","Spain","Common Buzzard","Buteo buteo","wild","Pb","heavy metals","blood",NA,4,NA,NA,"nestling","unknown/mixed","not specified",NA," 1.04","1.34","3.54","μg/dl","wet","no",NA,NA,NA,23,23,"Europe"
"2158",192,"Lead in feathers and delta-ami","1999","2000","Spain","Northern Goshawk","Accipiter gentilis","wild","Pb","heavy metals","blood",NA,3,NA,NA,"nestling","unknown/mixed","not specified",NA," 3.64","3.93","11.21","μg/dl","wet","no",NA,NA,NA,56,23,"Europe"
"2159",193,"A negative association between","2014",NA,"Spain","Common Kestrel","Falco tinnunculus","wild","bromadiolone","anticoagulant rodenticides","blood",NA,40,10,NA,"unknown/mixed","unknown/mixed","arithmetic mean","> = 0.01","2.3E-2","ND","6.55","ng/ml","wet","yes","body condition","Morphology",0.248,24,23,"Europe"
"2160",194,"Mercury levels in avian feathe","2005","2009","Iran","Hen Harrier",NA,"museum specimen","Hg","heavy metals","hand feathers/ primaries",NA,4,NA,NA,"unknown/mixed","unknown/mixed","arithmetic mean","> = 0.009","0.15","0.62","0.97","ug/g-1","dry","no","none","none",0.8,43,11,"Asia"
"2161",194,"Mercury levels in avian feathe","2005","2009","Iran","Western Marsh-Harrier","Circus aeruginosus","museum specimen","Hg","heavy metals","hand feathers/ primaries",NA,6,NA,NA,"unknown/mixed","unknown/mixed","arithmetic mean","> = 0.009","0.2","0.85","1.3","ug/g-1","dry","no","none","none",1.1,84,11,"Asia"
"2162",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Brodifacoum","anticoagulant rodenticides","not reported",NA,1075,1,0.15,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2163",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Bromadiolone","anticoagulant rodenticides","not reported",NA,1075,4,0.61,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2164",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Difenacoum","anticoagulant rodenticides","not reported",NA,1075,2,0.3,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2165",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Flocoumafen","anticoagulant rodenticides","not reported",NA,1075,4,0.61,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2166",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Endosulfan","organochlorine insecticides","not reported",NA,1075,3,0.46,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2167",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Parathion","organochlorine insecticides","not reported",NA,1075,3,0.46,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2168",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Strychnine","organochlorine insecticides","not reported",NA,1075,4,0.61,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2169",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Chlorfenvinphos","organochlorine insecticides","not reported",NA,1075,3,0.46,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2170",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Chlorpyrifos","organochlorine insecticides","not reported",NA,1075,7,1.07,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2171",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Dimethoate","organochlorine insecticides","not reported",NA,1075,2,0.3,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2172",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Fenthion","organochlorine insecticides","not reported",NA,1075,15,2.28,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2173",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Malathion","organochlorine insecticides","not reported",NA,1075,8,1.22,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2174",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Monocrotophos","organochlorine insecticides","not reported",NA,1075,6,0.91,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2175",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Aldicarb","organochlorine insecticides","not reported",NA,1075,316,48.1,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2176",195,"Direct evidence of poison-driv","1995","2013","Spain","Red Kite","Milvus milvus","wild","Carbofuran","organochlorine insecticides","not reported",NA,1075,228,34.7,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography",NA,67,23,"Europe"
"2177",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Barkley Sound",3,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.15*","ND","0.92","ng/g","wet","no","none","none",0.73,6,29,"N. America"
"2178",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Abbotsford-Chilliwack",6,NA,83,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.13*","ND","0.97","ng/g","wet","no","none","none",0.36,6,29,"N. America"
"2179",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Delta-Richmond",6,NA,83,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.16*","ND","1.01","ng/g","wet","no","none","none",0.48,6,29,"N. America"
"2180",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Nanaimo-Crofton",7,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.09*","ND","1.05","ng/g","wet","no","none","none",0.57,6,29,"N. America"
"2181",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Fort St James",4,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2182",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Santa Catalina Island",3,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2183",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 153","flame retardants","blood","Abbotsford-Chilliwack",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.02*","ND","0.21","ng/g","wet","no","none","none",0.13,6,29,"N. America"
"2184",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 100","flame retardants","blood","Fort St James",4,NA,25,"nestling","unknown/mixed","n=1","> = 0.01",NA,"ND","0.3","ng/g","wet","no","none","none",0.3,6,29,"N. America"
"2185",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 47","flame retardants","blood","Fort St James",4,NA,25,"nestling","unknown/mixed","n=1","> = 0.01",NA,"ND","0.42","ng/g","wet","no","none","none",0.42,6,29,"N. America"
"2186",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 153","flame retardants","blood","Barkley Sound",3,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.11*","ND","0.43","ng/g","wet","no","none","none",0.22,6,29,"N. America"
"2187",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 99","flame retardants","blood","Fort St James",4,NA,75,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.11*","ND","0.53","ng/g","wet","no","none","none",0.22,6,29,"N. America"
"2188",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 153","flame retardants","blood","Nanaimo-Crofton",7,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.08*","ND","0.53","ng/g","wet","no","none","none",0.31,6,29,"N. America"
"2189",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 100","flame retardants","blood","Abbotsford-Chilliwack",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.09*","ND","0.83","ng/g","wet","no","none","none",0.44,6,29,"N. America"
"2190",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 99","flame retardants","blood","Abbotsford-Chilliwack",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.11*","ND","0.85","ng/g","wet","no","none","none",0.35,6,29,"N. America"
"2191",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Total PBDE","flame retardants","blood","Fort St James",4,NA,75,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.28*","ND","1.25","ng/g","wet","no","none","none",0.4,6,29,"N. America"
"2192",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 100","flame retardants","blood","Barkley Sound",3,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.35*","ND","1.33","ng/g","wet","no","none","none",0.71,6,29,"N. America"
"2193",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 100","flame retardants","blood","Delta-Richmond",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.18*","ND","1.48","ng/g","wet","no","none","none",0.77,6,29,"N. America"
"2194",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 47","flame retardants","blood","Abbotsford-Chilliwack",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.18*","ND","1.52","ng/g","wet","no","none","none",0.86,6,29,"N. America"
"2195",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 99","flame retardants","blood","Delta-Richmond",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.2*","ND","1.67","ng/g","wet","no","none","none",0.86,6,29,"N. America"
"2196",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 153","flame retardants","blood","Delta-Richmond",6,NA,83,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.38*","ND","2.2799999999999998","ng/g","wet","no","none","none",0.64,6,29,"N. America"
"2197",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 99","flame retardants","blood","Barkley Sound",3,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.8*","ND","2.78","ng/g","wet","no","none","none",1.2,6,29,"N. America"
"2198",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 47","flame retardants","blood","Barkley Sound",3,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.85*","ND","3.2","ng/g","wet","no","none","none",1.64,6,29,"N. America"
"2199",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Total PBDE","flame retardants","blood","Abbotsford-Chilliwack",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.35*","ND","3.4","ng/g","wet","no","none","none",1.78,6,29,"N. America"
"2200",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 99","flame retardants","blood","Nanaimo-Crofton",7,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.46*","ND","3.43","ng/g","wet","no","none","none",1.72,6,29,"N. America"
"2201",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 47","flame retardants","blood","Delta-Richmond",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.5*","ND","3.54","ng/g","wet","no","none","none",1.6,6,29,"N. America"
"2202",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 100","flame retardants","blood","Nanaimo-Crofton",7,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.48*","ND","4.78","ng/g","wet","no","none","none",1.94,6,29,"N. America"
"2203",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Total PBDE","flame retardants","blood","Delta-Richmond",6,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","0.91*","ND","7.08","ng/g","wet","no","none","none",3.76,6,29,"N. America"
"2204",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Total PBDE","flame retardants","blood","Barkley Sound",3,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","2.1*","ND","7.74","ng/g","wet","no","none","none",3.77,6,29,"N. America"
"2205",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 47","flame retardants","blood","Nanaimo-Crofton",7,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","1.1*","ND","10.73","ng/g","wet","no","none","none",4.51,6,29,"N. America"
"2206",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","Total PBDE","flame retardants","blood","Nanaimo-Crofton",7,NA,100,"nestling","unknown/mixed","arithmetic mean","> = 0.01","1.93*","ND","18.87","ng/g","wet","no","none","none",8.49,6,29,"N. America"
"2207",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 138","flame retardants","blood","Fort St James",4,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2208",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 153","flame retardants","blood","Fort St James",4,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2209",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 154/BB 153","flame retardants","blood","Fort St James",4,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2210",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 183","flame retardants","blood","Fort St James",4,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2211",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 209","flame retardants","blood","Fort St James",4,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2212",196,"Brominated flame retardants an","2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","HBCD (Hexabromocyclododecane)","flame retardants","blood","Fort St James",4,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2213",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 138","flame retardants","blood","Barkley Sound",3,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2214",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 154/BB 153","flame retardants","blood","Barkley Sound",3,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2215",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 183","flame retardants","blood","Barkley Sound",3,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2216",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 209","flame retardants","blood","Barkley Sound",3,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2217",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","HBCD (Hexabromocyclododecane)","flame retardants","blood","Barkley Sound",3,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2218",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 138","flame retardants","blood","Nanaimo-Crofton",7,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2219",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 154/BB 153","flame retardants","blood","Nanaimo-Crofton",7,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2220",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 183","flame retardants","blood","Nanaimo-Crofton",7,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2221",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 209","flame retardants","blood","Nanaimo-Crofton",7,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2222",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","HBCD (Hexabromocyclododecane)","flame retardants","blood","Nanaimo-Crofton",7,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2223",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 138","flame retardants","blood","Delta-Richmond",6,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
"2224",196,"Brominated flame retardants an","2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","HBCD (Hexabromocyclododecane)","flame retardants","blood","Abbotsford-Chilliwack",6,NA,0,"nestling","unknown/mixed",NA,"> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none",NA,6,29,"N. America"
